category_id,parent_id,category_name,attribute_id,filter_name,filter_value_id,filter_value
27,22,Emerald,1,TREATMENT,6,Natural
27,22,Emerald,1,TREATMENT,4,Oiled
27,22,Emerald,2,ORIGIN,25,Columbia
27,22,Emerald,3,CUT,61,Cabochon
27,22,Emerald,3,CUT,60,Faceted
27,22,Emerald,4,CLARITY/GRADE,157,A
27,22,Emerald,4,CLARITY/GRADE,145,AA
27,22,Emerald,4,CLARITY/GRADE,144,AAA
27,22,Emerald,6,WEIGHT,3639,0.038 ct.
27,22,Emerald,6,WEIGHT,3640,0.047 ct.
27,22,Emerald,6,WEIGHT,3641,0.059 ct.
27,22,Emerald,6,WEIGHT,3502,0.06 ct.
27,22,Emerald,6,WEIGHT,3613,0.07 ct.
27,22,Emerald,6,WEIGHT,3642,0.08 ct.
27,22,Emerald,6,WEIGHT,3533,0.09 ct.
27,22,Emerald,6,WEIGHT,3643,0.10 ct.
27,22,Emerald,6,WEIGHT,3595,0.11 ct.
27,22,Emerald,6,WEIGHT,3620,0.13 ct.
27,22,Emerald,6,WEIGHT,3534,0.15 ct.
27,22,Emerald,6,WEIGHT,2056,0.16
27,22,Emerald,6,WEIGHT,3633,0.16 ct.
27,22,Emerald,6,WEIGHT,3660,0.18 ct.
27,22,Emerald,6,WEIGHT,3666,0.19 ct.
27,22,Emerald,6,WEIGHT,3644,0.20 ct.
27,22,Emerald,6,WEIGHT,3654,0.21 ct.
27,22,Emerald,6,WEIGHT,3505,0.22 ct.
27,22,Emerald,6,WEIGHT,3667,0.23 ct.
27,22,Emerald,6,WEIGHT,3535,0.24 ct.
27,22,Emerald,6,WEIGHT,2065,0.25
27,22,Emerald,6,WEIGHT,3562,0.25 ct.
27,22,Emerald,6,WEIGHT,3645,0.26 ct.
27,22,Emerald,6,WEIGHT,1983,0.27 ct.
27,22,Emerald,6,WEIGHT,3601,0.28 ct.
27,22,Emerald,6,WEIGHT,3668,0.29 ct.
27,22,Emerald,6,WEIGHT,3655,0.33 ct.
27,22,Emerald,6,WEIGHT,3646,0.34 ct.
27,22,Emerald,6,WEIGHT,3555,0.35 ct.
27,22,Emerald,6,WEIGHT,3656,0.38 ct.
27,22,Emerald,6,WEIGHT,3547,0.4 ct.
27,22,Emerald,6,WEIGHT,3647,0.41 ct.
27,22,Emerald,6,WEIGHT,3657,0.44 ct.
27,22,Emerald,6,WEIGHT,3661,0.47 ct.
27,22,Emerald,6,WEIGHT,3510,0.48 ct.
27,22,Emerald,6,WEIGHT,3558,0.5 ct.
27,22,Emerald,6,WEIGHT,2015,0.53
27,22,Emerald,6,WEIGHT,3662,0.53 ct.
27,22,Emerald,6,WEIGHT,4888,0.55 ct
27,22,Emerald,6,WEIGHT,3578,0.6 ct.
27,22,Emerald,6,WEIGHT,3648,0.61 ct.
27,22,Emerald,6,WEIGHT,3464,0.63 ct.
27,22,Emerald,6,WEIGHT,3468,0.64 ct.
27,22,Emerald,6,WEIGHT,3543,0.65 ct.
27,22,Emerald,6,WEIGHT,1984,0.68 ct.
27,22,Emerald,6,WEIGHT,3580,0.7 ct.
27,22,Emerald,6,WEIGHT,1938,0.75
27,22,Emerald,6,WEIGHT,3524,0.75 ct.
27,22,Emerald,6,WEIGHT,3579,0.8 ct.
27,22,Emerald,6,WEIGHT,4872,0.82 ct
27,22,Emerald,6,WEIGHT,3663,0.85 ct.
27,22,Emerald,6,WEIGHT,3658,0.98 ct.
27,22,Emerald,6,WEIGHT,3559,1 ct.
27,22,Emerald,6,WEIGHT,2434,1.25 ct.
27,22,Emerald,6,WEIGHT,3607,1.3 ct.
27,22,Emerald,6,WEIGHT,4887,1.5 ct.
27,22,Emerald,6,WEIGHT,3591,1.75 ct.
27,22,Emerald,6,WEIGHT,3463,10.27 ct.
27,22,Emerald,6,WEIGHT,3455,14.72 ct.
27,22,Emerald,6,WEIGHT,3467,15.01 ct.
27,22,Emerald,6,WEIGHT,3454,15.66 ct.
27,22,Emerald,6,WEIGHT,3458,16.26 ct.
27,22,Emerald,6,WEIGHT,3466,18.79 ct.
27,22,Emerald,6,WEIGHT,1742,2
27,22,Emerald,6,WEIGHT,3561,2 ct.
27,22,Emerald,6,WEIGHT,3456,2.37 ct.
27,22,Emerald,6,WEIGHT,3581,2.5 ct.
27,22,Emerald,6,WEIGHT,3659,2.7 ct.
27,22,Emerald,6,WEIGHT,3462,29.99 ct.
27,22,Emerald,6,WEIGHT,3461,42.06 ct.
27,22,Emerald,6,WEIGHT,3459,5.76 ct.
27,22,Emerald,6,WEIGHT,3457,5.87 ct.
27,22,Emerald,6,WEIGHT,3460,7.67 ct.
27,22,Emerald,7,SIZE,6434,1.25 mm
27,22,Emerald,7,SIZE,6437,1.5 mm
27,22,Emerald,7,SIZE,6471,1.75 mm
27,22,Emerald,7,SIZE,6561,10x5 mm
27,22,Emerald,7,SIZE,5996,10x8 mm
27,22,Emerald,7,SIZE,5924,12x6 mm
27,22,Emerald,7,SIZE,6360,2 mm
27,22,Emerald,7,SIZE,6532,2.25 mm
27,22,Emerald,7,SIZE,6363,2.5 mm
27,22,Emerald,7,SIZE,6372,2.75 mm
27,22,Emerald,7,SIZE,6573,2x3 mm
27,22,Emerald,7,SIZE,6344,3 mm
27,22,Emerald,7,SIZE,6371,3.25 mm
27,22,Emerald,7,SIZE,6362,3.5 mm
27,22,Emerald,7,SIZE,6585,3.5x2 mm
27,22,Emerald,7,SIZE,6575,3.5x4.5 mm
27,22,Emerald,7,SIZE,6391,3.75 mm
27,22,Emerald,7,SIZE,6583,3x1.5 mm
27,22,Emerald,7,SIZE,6584,3x2 mm
27,22,Emerald,7,SIZE,6574,3x4 mm
27,22,Emerald,7,SIZE,6177,4 mm
27,22,Emerald,7,SIZE,6475,4.25 mm
27,22,Emerald,7,SIZE,6178,4.5 mm
27,22,Emerald,7,SIZE,6586,4.5x2.5 mm
27,22,Emerald,7,SIZE,6533,4.75 mm
27,22,Emerald,7,SIZE,6566,4x2 mm
27,22,Emerald,7,SIZE,6534,4x3 mm
27,22,Emerald,7,SIZE,6076,5 mm
27,22,Emerald,7,SIZE,6539,5.25 mm
27,22,Emerald,7,SIZE,6173,5.5 mm
27,22,Emerald,7,SIZE,6579,5.5x5.5 mm
27,22,Emerald,7,SIZE,6571,5.75 mm
27,22,Emerald,7,SIZE,6567,5x2.5 mm
27,22,Emerald,7,SIZE,6587,5x2.5mm
27,22,Emerald,7,SIZE,6535,5x3 mm
27,22,Emerald,7,SIZE,6536,5x4 mm
27,22,Emerald,7,SIZE,6578,5x5 mm
27,22,Emerald,7,SIZE,6588,6.5x3.5 mm
27,22,Emerald,7,SIZE,6577,6.5x5.5 mm
27,22,Emerald,7,SIZE,6568,6x3 mm
27,22,Emerald,7,SIZE,6537,6x4 mm
27,22,Emerald,7,SIZE,6576,6x5 mm
27,22,Emerald,7,SIZE,6580,6x6 mm
27,22,Emerald,7,SIZE,6589,7x3.5 mm
27,22,Emerald,7,SIZE,6538,7x5 mm
27,22,Emerald,7,SIZE,6569,8x4 mm
27,22,Emerald,7,SIZE,6060,8x6 mm
27,22,Emerald,7,SIZE,6282,9 mm
27,22,Emerald,7,SIZE,6590,9x4.5 mm
27,22,Emerald,7,SIZE,6563,9x6 mm
27,22,Emerald,7,SIZE,6043,9x7 mm
27,22,Emerald,8,COLOR,7481,Green
27,22,Emerald,10,SHAPE,7691,Baguette
27,22,Emerald,10,SHAPE,7742,Emerald
27,22,Emerald,10,SHAPE,7717,Heart
27,22,Emerald,10,SHAPE,7684,Marquise
27,22,Emerald,10,SHAPE,7689,Octagon
27,22,Emerald,10,SHAPE,7666,Oval
27,22,Emerald,10,SHAPE,7672,Pear
27,22,Emerald,10,SHAPE,7670,Round
27,22,Emerald,10,SHAPE,7685,Square
27,22,Emerald,10,SHAPE,7668,Trillion
27,22,Emerald,11,LUSTER,7918,Nice
27,22,Emerald,12,HARDNESS,7943,7.5 - 8.0
27,22,Emerald,13,GRADE,8038,AA
27,22,Emerald,19,NAME,8401,Emerald
27,22,Emerald,19,NAME,8470,Emerald Cabochon
28,22,Ruby,1,TREATMENT,1,Heat Treated
28,22,Ruby,1,TREATMENT,6,Natural
28,22,Ruby,1,TREATMENT,3,None
28,22,Ruby,1,TREATMENT,11,Treated
28,22,Ruby,2,ORIGIN,21,Africa
28,22,Ruby,2,ORIGIN,50,Thailand
28,22,Ruby,3,CUT,61,Cabochon
28,22,Ruby,3,CUT,60,Faceted
28,22,Ruby,4,CLARITY/GRADE,157,A
28,22,Ruby,4,CLARITY/GRADE,145,AA
28,22,Ruby,4,CLARITY/GRADE,144,AAA
28,22,Ruby,4,CLARITY/GRADE,151,Commercial
28,22,Ruby,6,WEIGHT,3672,0.01 ct. Approx.
28,22,Ruby,6,WEIGHT,3673,0.02 ct. Approx.
28,22,Ruby,6,WEIGHT,3674,0.03 ct. Approx.
28,22,Ruby,6,WEIGHT,3675,0.04 ct. Approx.
28,22,Ruby,6,WEIGHT,3676,0.05 ct. Approx.
28,22,Ruby,6,WEIGHT,3714,0.06 ct. Approx.
28,22,Ruby,6,WEIGHT,3677,0.07 ct. Approx.
28,22,Ruby,6,WEIGHT,3745,0.08 ct. Approx.
28,22,Ruby,6,WEIGHT,3728,0.09 ct. Approx.
28,22,Ruby,6,WEIGHT,3678,0.1 ct. Approx.
28,22,Ruby,6,WEIGHT,3729,0.11 ct. Approx.
28,22,Ruby,6,WEIGHT,3679,0.12 ct. Approx.
28,22,Ruby,6,WEIGHT,3715,0.13 ct. Approx.
28,22,Ruby,6,WEIGHT,3680,0.15 ct. Approx.
28,22,Ruby,6,WEIGHT,3735,0.16 ct. Approx.
28,22,Ruby,6,WEIGHT,3716,0.17 ct. Approx.
28,22,Ruby,6,WEIGHT,3730,0.19 ct. Approx.
28,22,Ruby,6,WEIGHT,3704,0.2 ct. Approx.
28,22,Ruby,6,WEIGHT,3736,0.22 ct. Approx.
28,22,Ruby,6,WEIGHT,3681,0.23 ct. Approx.
28,22,Ruby,6,WEIGHT,3717,0.25 ct. Approx.
28,22,Ruby,6,WEIGHT,3737,0.26 ct. Approx.
28,22,Ruby,6,WEIGHT,3731,0.27 ct. Approx.
28,22,Ruby,6,WEIGHT,3682,0.3 ct. Approx.
28,22,Ruby,6,WEIGHT,3738,0.31 ct. Approx.
28,22,Ruby,6,WEIGHT,3683,0.32 ct. Approx.
28,22,Ruby,6,WEIGHT,3697,0.34 ct. Approx.
28,22,Ruby,6,WEIGHT,3684,0.35 ct. Approx.
28,22,Ruby,6,WEIGHT,3698,0.36 ct. Approx.
28,22,Ruby,6,WEIGHT,3685,0.4 ct. Approx.
28,22,Ruby,6,WEIGHT,3739,0.43 ct. Approx.
28,22,Ruby,6,WEIGHT,3705,0.45 ct. Approx.
28,22,Ruby,6,WEIGHT,3686,0.46 ct. Approx.
28,22,Ruby,6,WEIGHT,3732,0.47 ct. Approx.
28,22,Ruby,6,WEIGHT,3699,0.5 ct. Approx.
28,22,Ruby,6,WEIGHT,3687,0.54 ct. Approx.
28,22,Ruby,6,WEIGHT,3720,0.55 ct. Approx.
28,22,Ruby,6,WEIGHT,3740,0.58 ct. Approx.
28,22,Ruby,6,WEIGHT,3688,0.6 ct. Approx.
28,22,Ruby,6,WEIGHT,3741,0.62 ct. Approx.
28,22,Ruby,6,WEIGHT,3706,0.64 ct. Approx.
28,22,Ruby,6,WEIGHT,3733,0.68 ct. Approx.
28,22,Ruby,6,WEIGHT,3721,0.7 ct. Approx.
28,22,Ruby,6,WEIGHT,3689,0.72 ct. Approx.
28,22,Ruby,6,WEIGHT,3707,0.73 ct. Approx.
28,22,Ruby,6,WEIGHT,3722,0.75 ct. Approx.
28,22,Ruby,6,WEIGHT,3700,0.76 ct. Approx.
28,22,Ruby,6,WEIGHT,3708,0.8 ct. Approx.
28,22,Ruby,6,WEIGHT,3690,0.85 ct. Approx.
28,22,Ruby,6,WEIGHT,3515,0.9 ct.
28,22,Ruby,6,WEIGHT,3734,0.9 ct. Approx.
28,22,Ruby,6,WEIGHT,3691,0.94 ct. Approx.
28,22,Ruby,6,WEIGHT,3742,0.97 ct. Approx.
28,22,Ruby,6,WEIGHT,3701,1 ct. Approx.
28,22,Ruby,6,WEIGHT,3692,1.05 ct. Approx.
28,22,Ruby,6,WEIGHT,3724,1.15 ct. Approx.
28,22,Ruby,6,WEIGHT,3693,1.16 ct. Approx.
28,22,Ruby,6,WEIGHT,3743,1.2 ct. Approx.
28,22,Ruby,6,WEIGHT,3694,1.35 ct. Approx.
28,22,Ruby,6,WEIGHT,3519,1.38 ct.
28,22,Ruby,6,WEIGHT,3695,1.45 ct. Approx.
28,22,Ruby,6,WEIGHT,3744,1.46 ct. Approx.
28,22,Ruby,6,WEIGHT,3702,1.47 ct. Approx.
28,22,Ruby,6,WEIGHT,4887,1.5 ct.
28,22,Ruby,6,WEIGHT,3709,1.55 ct. Approx.
28,22,Ruby,6,WEIGHT,3696,1.6 ct. Approx.
28,22,Ruby,6,WEIGHT,3520,1.74 ct.
28,22,Ruby,6,WEIGHT,3591,1.75 ct.
28,22,Ruby,6,WEIGHT,4351,10.1 ct.
28,22,Ruby,6,WEIGHT,4352,11.1 ct.
28,22,Ruby,6,WEIGHT,3552,12 ct.
28,22,Ruby,6,WEIGHT,4349,12.95 ct.
28,22,Ruby,6,WEIGHT,4348,14.8 ct.
28,22,Ruby,6,WEIGHT,3561,2 ct.
28,22,Ruby,6,WEIGHT,3710,2.2 ct. Approx.
28,22,Ruby,6,WEIGHT,3353,2.5 ct.
28,22,Ruby,6,WEIGHT,3703,2.5 ct. Approx.
28,22,Ruby,6,WEIGHT,4343,2.95 ct.
28,22,Ruby,6,WEIGHT,4510,28 ct.
28,22,Ruby,6,WEIGHT,3538,3 ct.
28,22,Ruby,6,WEIGHT,3927,3.2 ct.
28,22,Ruby,6,WEIGHT,3549,4 ct.
28,22,Ruby,6,WEIGHT,3590,5 ct.
28,22,Ruby,6,WEIGHT,3712,5 ct. Approx.
28,22,Ruby,6,WEIGHT,4321,5.6 ct.
28,22,Ruby,6,WEIGHT,4954,6.15 ct.
28,22,Ruby,6,WEIGHT,3713,7.25 ct. Approx.
28,22,Ruby,6,WEIGHT,4353,7.4 ct.
28,22,Ruby,6,WEIGHT,4326,7.9 ct.
28,22,Ruby,6,WEIGHT,10115,8.31 ct.
28,22,Ruby,6,WEIGHT,4354,8.4 ct.
28,22,Ruby,6,WEIGHT,3471,Approx. 0.06 ct.
28,22,Ruby,6,WEIGHT,3472,Approx. 0.084 ct.
28,22,Ruby,6,WEIGHT,3473,Approx. 0.192 ct.
28,22,Ruby,6,WEIGHT,3474,Approx. 0.22 ct.
28,22,Ruby,6,WEIGHT,3475,Approx. 0.264 ct.
28,22,Ruby,6,WEIGHT,3476,Approx. 0.3 ct.
28,22,Ruby,6,WEIGHT,3477,Approx. 0.336 ct.
28,22,Ruby,6,WEIGHT,3487,Approx. 0.36 ct.
28,22,Ruby,6,WEIGHT,3478,Approx. 0.384 ct.
28,22,Ruby,6,WEIGHT,3479,Approx. 0.48 ct.
28,22,Ruby,6,WEIGHT,3488,Approx. 0.504 ct.
28,22,Ruby,6,WEIGHT,3480,Approx. 0.54 ct.
28,22,Ruby,6,WEIGHT,3481,Approx. 0.636 ct.
28,22,Ruby,6,WEIGHT,3489,Approx. 0.66 ct.
28,22,Ruby,6,WEIGHT,3482,Approx. 0.672 ct.
28,22,Ruby,6,WEIGHT,3483,Approx. 0.756 ct.
28,22,Ruby,6,WEIGHT,3484,Approx. 0.9 ct.
28,22,Ruby,6,WEIGHT,3485,Approx. 1.05 ct.
28,22,Ruby,6,WEIGHT,3486,Approx. 1.15 ct.
28,22,Ruby,6,WEIGHT,3490,Approx. 1.38 ct.
28,22,Ruby,6,WEIGHT,3491,Approx. 1.74 ct.
28,22,Ruby,6,WEIGHT,3492,Approx. 2.4 ct.
28,22,Ruby,6,WEIGHT,3493,Approx. 3.18 ct.
28,22,Ruby,7,SIZE,6431,1 mm
28,22,Ruby,7,SIZE,6434,1.25 mm
28,22,Ruby,7,SIZE,6437,1.5 mm
28,22,Ruby,7,SIZE,6591,1.50 mm
28,22,Ruby,7,SIZE,6605,1.5x3 mm
28,22,Ruby,7,SIZE,6471,1.75 mm
28,22,Ruby,7,SIZE,6603,10x12 mm
28,22,Ruby,7,SIZE,6561,10x5 mm
28,22,Ruby,7,SIZE,6556,10x7 mm
28,22,Ruby,7,SIZE,5996,10x8 mm
28,22,Ruby,7,SIZE,5983,11 x 9 mm
28,22,Ruby,7,SIZE,5920,12x10 mm
28,22,Ruby,7,SIZE,5924,12x6 mm
28,22,Ruby,7,SIZE,7455,13 x 11 mm
28,22,Ruby,7,SIZE,9465,13x10.5mm
28,22,Ruby,7,SIZE,7331,14 x 10 mm
28,22,Ruby,7,SIZE,7371,14 x 12 mm
28,22,Ruby,7,SIZE,5008,14.0x10.0 mm.
28,22,Ruby,7,SIZE,9464,14.5x10.5mm
28,22,Ruby,7,SIZE,6541,14x11 mm
28,22,Ruby,7,SIZE,6558,14x12 mm
28,22,Ruby,7,SIZE,10097,15.2x11x3.5 mm
28,22,Ruby,7,SIZE,9468,15.5x10.8 mm
28,22,Ruby,7,SIZE,6963,15x11 mm
28,22,Ruby,7,SIZE,5611,16.5x12.0 mm.
28,22,Ruby,7,SIZE,10091,16x12x5 mm
28,22,Ruby,7,SIZE,10090,19x17x10 mm
28,22,Ruby,7,SIZE,6420,2.0 mm
28,22,Ruby,7,SIZE,6532,2.25 mm
28,22,Ruby,7,SIZE,6363,2.5 mm
28,22,Ruby,7,SIZE,6593,2.50 mm
28,22,Ruby,7,SIZE,6372,2.75 mm
28,22,Ruby,7,SIZE,6573,2x3 mm
28,22,Ruby,7,SIZE,6344,3 mm
28,22,Ruby,7,SIZE,6371,3.25 mm
28,22,Ruby,7,SIZE,6362,3.5 mm
28,22,Ruby,7,SIZE,6595,3.50 mm
28,22,Ruby,7,SIZE,6585,3.5x2 mm
28,22,Ruby,7,SIZE,6575,3.5x4.5 mm
28,22,Ruby,7,SIZE,6391,3.75 mm
28,22,Ruby,7,SIZE,6583,3x1.5 mm
28,22,Ruby,7,SIZE,6584,3x2 mm
28,22,Ruby,7,SIZE,6574,3x4 mm
28,22,Ruby,7,SIZE,6177,4 mm
28,22,Ruby,7,SIZE,6475,4.25 mm
28,22,Ruby,7,SIZE,6178,4.5 mm
28,22,Ruby,7,SIZE,6586,4.5x2.5 mm
28,22,Ruby,7,SIZE,6533,4.75 mm
28,22,Ruby,7,SIZE,6566,4x2 mm
28,22,Ruby,7,SIZE,6534,4x3 mm
28,22,Ruby,7,SIZE,6076,5 mm
28,22,Ruby,7,SIZE,6539,5.25 mm
28,22,Ruby,7,SIZE,6173,5.5 mm
28,22,Ruby,7,SIZE,6599,5.50 mm
28,22,Ruby,7,SIZE,6571,5.75 mm
28,22,Ruby,7,SIZE,6567,5x2.5 mm
28,22,Ruby,7,SIZE,6535,5x3 mm
28,22,Ruby,7,SIZE,6536,5x4 mm
28,22,Ruby,7,SIZE,6540,5x4mm
28,22,Ruby,7,SIZE,6174,6 mm
28,22,Ruby,7,SIZE,6600,6.00 mm
28,22,Ruby,7,SIZE,6572,6.25 mm
28,22,Ruby,7,SIZE,6175,6.5 mm
28,22,Ruby,7,SIZE,6588,6.5x3.5 mm
28,22,Ruby,7,SIZE,6577,6.5x5.5 mm
28,22,Ruby,7,SIZE,6168,6.75 mm
28,22,Ruby,7,SIZE,6568,6x3 mm
28,22,Ruby,7,SIZE,6537,6x4 mm
28,22,Ruby,7,SIZE,6576,6x5 mm
28,22,Ruby,7,SIZE,6176,7 mm
28,22,Ruby,7,SIZE,6477,7.0 mm
28,22,Ruby,7,SIZE,6589,7x3.5 mm
28,22,Ruby,7,SIZE,6538,7x5 mm
28,22,Ruby,7,SIZE,7290,8 x 6 mm
28,22,Ruby,7,SIZE,6162,8.0 mm
28,22,Ruby,7,SIZE,9457,8.5x6.5 mm
28,22,Ruby,7,SIZE,6569,8x4 mm
28,22,Ruby,7,SIZE,6060,8x6 mm
28,22,Ruby,7,SIZE,7300,9 x 7 mm
28,22,Ruby,7,SIZE,6026,9.5x7.5 mm
28,22,Ruby,7,SIZE,6590,9x4.5 mm
28,22,Ruby,7,SIZE,6043,9x7 mm
28,22,Ruby,7,SIZE,5914,N/A
28,22,Ruby,8,COLOR,7467,Raspberry Red
28,22,Ruby,8,COLOR,7461,Red
28,22,Ruby,8,COLOR,8964,Rich Ruby Red
28,22,Ruby,10,SHAPE,7691,Baguette
28,22,Ruby,10,SHAPE,7742,Emerald
28,22,Ruby,10,SHAPE,7684,Marquise
28,22,Ruby,10,SHAPE,7666,Oval
28,22,Ruby,10,SHAPE,7672,Pear
28,22,Ruby,10,SHAPE,7670,Round
28,22,Ruby,10,SHAPE,7685,Square
28,22,Ruby,10,SHAPE,7668,Trillion
28,22,Ruby,11,LUSTER,7929,Fair
28,22,Ruby,11,LUSTER,7915,Fine
28,22,Ruby,11,LUSTER,7918,Nice
28,22,Ruby,11,LUSTER,7924,Super Fine
28,22,Ruby,11,LUSTER,7917,Very Fine
28,22,Ruby,11,LUSTER,7925,Very Nice
28,22,Ruby,12,HARDNESS,7932,9
28,22,Ruby,13,GRADE,8040,A
28,22,Ruby,13,GRADE,8038,AA
28,22,Ruby,13,GRADE,8037,AAA
28,22,Ruby,19,NAME,8397,Ruby
28,22,Ruby,19,NAME,8471,Ruby Cabochon
28,22,Ruby,22,CLARITY,8590,SI1
28,22,Ruby,22,CLARITY,8589,VS
28,22,Ruby,22,CLARITY,8588,VS1
30,22,Tanzanite,1,TREATMENT,11,Treated
30,22,Tanzanite,2,ORIGIN,32,Tanzania
30,22,Tanzanite,3,CUT,60,Faceted
30,22,Tanzanite,6,WEIGHT,4815,0.7 cts.(Pair)
30,22,Tanzanite,6,WEIGHT,3701,1 ct. Approx.
30,22,Tanzanite,6,WEIGHT,2434,1.25 ct.
30,22,Tanzanite,6,WEIGHT,4785,6.7 cts.
30,22,Tanzanite,6,WEIGHT,4178,N/A
30,22,Tanzanite,7,SIZE,7132,10x10x8 mm
30,22,Tanzanite,7,SIZE,6360,2 mm
30,22,Tanzanite,7,SIZE,6076,5 mm
30,22,Tanzanite,7,SIZE,6474,5.0 mm
30,22,Tanzanite,7,SIZE,10168,5.8x5.8x4.8 mm
30,22,Tanzanite,8,COLOR,7651,Blue-Purple
30,22,Tanzanite,8,COLOR,7480,Purple
30,22,Tanzanite,10,SHAPE,7821,Antique cushion
30,22,Tanzanite,10,SHAPE,7695,Cushion
30,22,Tanzanite,10,SHAPE,7670,Round
30,22,Tanzanite,10,SHAPE,7668,Trillion
30,22,Tanzanite,11,LUSTER,7915,Fine
30,22,Tanzanite,11,LUSTER,7925,Very Nice
30,22,Tanzanite,12,HARDNESS,8016,7.0 - 7.5
30,22,Tanzanite,13,GRADE,8040,A
30,22,Tanzanite,13,GRADE,8038,AA
30,22,Tanzanite,19,NAME,8429,Tanzanite
32,23,Chrome Diopside,1,TREATMENT,1,Heat Treated
32,23,Chrome Diopside,1,TREATMENT,6,Natural
32,23,Chrome Diopside,1,TREATMENT,3,None
32,23,Chrome Diopside,2,ORIGIN,27,Russia
32,23,Chrome Diopside,3,CUT,61,Cabochon
32,23,Chrome Diopside,3,CUT,60,Faceted
32,23,Chrome Diopside,4,CLARITY/GRADE,157,A
32,23,Chrome Diopside,4,CLARITY/GRADE,145,AA
32,23,Chrome Diopside,4,CLARITY/GRADE,144,AAA
32,23,Chrome Diopside,4,CLARITY/GRADE,193,Super
32,23,Chrome Diopside,4,CLARITY/GRADE,126,VS
32,23,Chrome Diopside,6,WEIGHT,3643,0.10 ct.
32,23,Chrome Diopside,6,WEIGHT,3804,0.12 ct.
32,23,Chrome Diopside,6,WEIGHT,3534,0.15 ct.
32,23,Chrome Diopside,6,WEIGHT,3633,0.16 ct.
32,23,Chrome Diopside,6,WEIGHT,3505,0.22 ct.
32,23,Chrome Diopside,6,WEIGHT,3667,0.23 ct.
32,23,Chrome Diopside,6,WEIGHT,3562,0.25 ct.
32,23,Chrome Diopside,6,WEIGHT,3645,0.26 ct.
32,23,Chrome Diopside,6,WEIGHT,3507,0.3 ct.
32,23,Chrome Diopside,6,WEIGHT,3555,0.35 ct.
32,23,Chrome Diopside,6,WEIGHT,3523,0.37 ct.
32,23,Chrome Diopside,6,WEIGHT,3661,0.47 ct.
32,23,Chrome Diopside,6,WEIGHT,3558,0.5 ct.
32,23,Chrome Diopside,6,WEIGHT,3556,0.52 ct.
32,23,Chrome Diopside,6,WEIGHT,3543,0.65 ct.
32,23,Chrome Diopside,6,WEIGHT,3524,0.75 ct.
32,23,Chrome Diopside,6,WEIGHT,737,0.86 Carats
32,23,Chrome Diopside,6,WEIGHT,357,0.94 Carats
32,23,Chrome Diopside,6,WEIGHT,4883,0.96 ct
32,23,Chrome Diopside,6,WEIGHT,3922,0.97 ct.
32,23,Chrome Diopside,6,WEIGHT,3559,1 ct.
32,23,Chrome Diopside,6,WEIGHT,3557,1.05 ct.
32,23,Chrome Diopside,6,WEIGHT,3285,1.06 ct.
32,23,Chrome Diopside,6,WEIGHT,4889,1.07 cts
32,23,Chrome Diopside,6,WEIGHT,3536,1.12 ct.
32,23,Chrome Diopside,6,WEIGHT,2434,1.25 ct.
32,23,Chrome Diopside,6,WEIGHT,347,1.28 Carats
32,23,Chrome Diopside,6,WEIGHT,1567,1.41 carats
32,23,Chrome Diopside,6,WEIGHT,4887,1.5 ct.
32,23,Chrome Diopside,6,WEIGHT,2995,1.68 carats
32,23,Chrome Diopside,6,WEIGHT,3544,1.95 ct.
32,23,Chrome Diopside,6,WEIGHT,3526,2.25 ct.
32,23,Chrome Diopside,6,WEIGHT,3538,3 ct.
32,23,Chrome Diopside,6,WEIGHT,3527,3.75 ct.
32,23,Chrome Diopside,6,WEIGHT,3539,4.12 ct.
32,23,Chrome Diopside,7,SIZE,5305,10.2x5.1 mm.
32,23,Chrome Diopside,7,SIZE,6561,10x5 mm
32,23,Chrome Diopside,7,SIZE,6363,2.5 mm
32,23,Chrome Diopside,7,SIZE,6345,3 mm
32,23,Chrome Diopside,7,SIZE,6344,3 mm
32,23,Chrome Diopside,7,SIZE,6362,3.5 mm
32,23,Chrome Diopside,7,SIZE,6177,4 mm
32,23,Chrome Diopside,7,SIZE,6076,5 mm
32,23,Chrome Diopside,7,SIZE,6474,5.0 mm
32,23,Chrome Diopside,7,SIZE,5060,5.0x5.0 mm
32,23,Chrome Diopside,7,SIZE,6535,5x3 mm
32,23,Chrome Diopside,7,SIZE,6174,6 mm
32,23,Chrome Diopside,7,SIZE,7320,6 x 3 mm
32,23,Chrome Diopside,7,SIZE,5168,6.8X5.0 mm.
32,23,Chrome Diopside,7,SIZE,5278,6.9x4.9 mm.
32,23,Chrome Diopside,7,SIZE,6537,6x4 mm
32,23,Chrome Diopside,7,SIZE,6176,7 mm
32,23,Chrome Diopside,7,SIZE,6538,7x5 mm
32,23,Chrome Diopside,7,SIZE,6263,8 mm
32,23,Chrome Diopside,7,SIZE,7318,8 x 4 mm
32,23,Chrome Diopside,7,SIZE,5112,8.0x5.0 mm.
32,23,Chrome Diopside,7,SIZE,6562,8x5 mm
32,23,Chrome Diopside,7,SIZE,6060,8x6 mm
32,23,Chrome Diopside,7,SIZE,5295,9.0x5.9 mm.
32,23,Chrome Diopside,7,SIZE,6304,9.1X6.0 mm
32,23,Chrome Diopside,7,SIZE,5292,9.2x6.0 mm.
32,23,Chrome Diopside,7,SIZE,5300,9.9x4.9 mm.
32,23,Chrome Diopside,7,SIZE,6563,9x6 mm
32,23,Chrome Diopside,7,SIZE,6043,9x7 mm
32,23,Chrome Diopside,8,COLOR,7481,Green
